"x(m)","y(m)","Re[Ez]","Im[Ez]"
-0.0344,0.12040000000000001,0.00046504937074705826,0.0006038919976227248
-0.0344,0.129,-0.002337564158519859,-0.0019714325285952205
-0.0344,0.1376,0.0006423778207974938,-0.0059051630574733045
-0.0344,0.1462,0.0064550977801887234,0.0003123422332996573
-0.0344,0.15480000000000002,0.003028184440309296,0.0068770234054835585
-0.0344,0.16340000000000002,-0.004809926926531505,0.002169320096603353
-0.0344,0.172,-0.00387851356845412,-0.0036906425350902365
-0.0344,0.1806,0.0015323150879064551,-0.0015362853576970114
-0.0344,0.1892,0.001385005445383793,9.783550339280537e-6
-0.0344,0.19780000000000003,0.0003067133451112107,-0.002243723421465019
-0.0344,0.20640000000000003,0.003134159979712709,0.0005053517103634155
-0.0344,0.21499999999999997,0.001599057163157715,0.004819720899860696
-0.0344,0.22360000000000002,-0.004944078875141376,0.0011261817769706575
-0.0344,0.2322,-0.0037551200936732343,-0.00417060592755915
-0.0344,0.24080000000000004,0.003599193107302264,-0.00156663289038877
-0.0344,0.2494,0.004285124900175918,0.002124511714910588
-0.0258,-0.258,0.0038723692696728397,0.0006088397514070857
-0.0258,-0.24940000000000004,0.0005346345030139738,-0.0046642289074494405
-0.0258,-0.2408,-0.005136504847338569,-0.0016654506930159725
-0.0258,-0.2322,-0.0027464375591578646,0.0038600569288090806
-0.0258,-0.2236,0.003079976931956555,0.0018153345755302216
-0.0258,-0.21500000000000002,0.002536950136432512,-0.0022380597194344605
-0.0258,-0.20640000000000003,-0.0005925695541914964,-0.0009756920082922124
-0.0258,-0.1978,0.0002448267979983731,0.00005245460581172867
-0.0258,-0.1892,0.00024850242678555286,-0.002035275336651454
-0.0258,-0.18059999999999998,-0.0033384951661427882,-0.000200492308434109
-0.0258,-0.172,-0.0027112215712912966,0.0046442946346958594
-0.0258,-0.16340000000000002,0.003229394022476103,0.003070986950492563
-0.0258,-0.1548,0.004347129500209608,-0.003508623917792752
-0.0258,-0.14620000000000002,-0.001311884058153626,-0.004292242803064893
-0.0258,-0.1376,-0.0031266730824398748,0.00023120808732812357
-0.0258,-0.129,0.0011581035877066112,0.0006463243323913123
-0.0258,-0.12040000000000002,0.0013374823943328054,-0.0029498278762073193
-0.0258,-0.1118,-0.004415144938784465,-0.001882653238896085
-0.0258,-0.10319999999999997,-0.005179285001573124,0.004739158043627547
-0.0258,-0.09459999999999999,0.002736120140208495,0.007676828876616011
-0.0258,-0.086,0.008112156646767977,0.002511437480547374
-0.0258,-0.07740000000000002,0.0045006274940045336,-0.0034807084570113696
-0.0258,-0.06880000000000001,-0.0006429135979149594,-0.00282650381135707
-0.0258,-0.06019999999999999,-0.0004478922424939877,0.001985631942106519
-0.0258,-0.05159999999999999,0.0028468925024286067,0.0040493344000237606
-0.0258,-0.04300000000000001,0.005471502438668633,0.002758471028313185
-0.0258,-0.034400000000000014,0.006791529035974937,0.000792492186465805
-0.0258,-0.02579999999999999,0.00696652957027647,-0.0017819937809553487
-0.0258,-0.017199999999999965,0.00620340994907257,-0.004271888374495226
-0.0258,-0.008599999999999969,0.005102772275118235,-0.003975943103552247
-0.0258,-2.7755575615628914e-17,0.004577328759136651,-0.002150311371239181
-0.0258,0.008600000000000038,0.004272224915975596,-0.0012631566687538436
-0.0258,0.017199999999999993,0.003672839294590956,0.00024452332610327743
-0.0258,0.02579999999999999,0.001482841123501609,0.003742329136039812
-0.0258,0.034400000000000014,-0.003147720044335617,0.004688381307454395
-0.0258,0.04299999999999998,-0.007120592522667313,-0.0004272676984448316
-0.0258,0.05160000000000002,-0.0053636760706358335,-0.006710470791597901
-0.0258,0.06019999999999999,0.0015179881013408865,-0.007450339304507378
-0.0258,0.06879999999999999,0.00645017740021348,-0.0027108047995706495
-0.0258,0.07740000000000001,0.004177663101880956,0.0021795531580538216
-0.0258,0.086,-0.0006596054581806121,0.002201989653730995
-0.0258,0.09460000000000002,-0.0003648473705302569,-0.001373963643120573
-0.0258,0.10320000000000001,0.003657695873588372,-0.00048033291198354704
-0.0258,0.11179999999999998,0.0022429761419999776,0.005506580434654423
-0.0258,0.12040000000000001,-0.004925622186940629,0.005304775506467566
-0.0258,0.129,-0.006603742561680919,-0.003443879936792793
-0.0258,0.1376,0.00012356151857641182,-0.0069894979146736345
-0.0258,0.1462,0.003981628014463476,-0.000850352380392766
-0.0258,0.15480000000000002,0.0010481520770635208,0.002041306818130833
-0.0258,0.16340000000000002,0.0004069115974037143,-0.0009500781833082779
-0.0258,0.172,0.0028404547144805304,0.000841806402853607
-0.0258,0.1806,-0.00004926620175588148,0.0052333181103258524
-0.0258,0.1892,-0.005009241984491812,0.0007604171866183312
-0.0258,0.19780000000000003,-0.001725535483745686,-0.006047523373144956
-0.0258,0.20640000000000003,0.004557109275451991,-0.0027147642354520257
-0.0258,0.21499999999999997,0.002672196723674436,0.0034828361564224653
-0.0258,0.22360000000000002,-0.0019130695753508873,0.0018356640602971927
-0.0258,0.2322,-0.0004948343344376956,-0.0012611341915361753
-0.0258,0.24080000000000004,0.0012907814787242644,0.0005033436963769402
-0.0258,0.2494,-0.0005440551355443023,0.0007716440642056872
-0.0172,-0.258,-0.0003203397016779138,0.0007699589152999693
-0.0172,-0.24940000000000004,0.00006922692011030088,-0.00065034992589224
-0.0172,-0.2408,-0.00199064104143819,0.000723873188508786
-0.0172,-0.2322,-0.00032885374751462777,0.003225167590195211
-0.0172,-0.2236,0.0038765926781017222,-0.0002474147903584544
-0.0172,-0.21500000000000002,0.0016368785284736772,-0.00510445704488948
-0.0172,-0.20640000000000003,-0.004628382013262498,-0.001982501437403813
-0.0172,-0.1978,-0.003976851504775201,0.0037440310348429567
-0.0172,-0.1892,0.001671547255293142,0.0026352203315514176
-0.0172,-0.18059999999999998,0.0022217293198469766,-0.000898031223806996
-0.0172,-0.172,0.00003745558208927274,0.0005020567653904823
-0.0172,-0.16340000000000002,0.0021231817652069035,0.0016379611890374253
-0.0172,-0.1548,0.0035899832781511095,-0.002753171495765459
-0.0172,-0.14620000000000002,-0.0023053741238910955,-0.005749636450149988
-0.0172,-0.1376,-0.007500366107654084,-0.0009103452747468554
-0.0172,-0.129,-0.0029449660956251504,0.004948298116647617
-0.0172,-0.12040000000000002,0.004139616728602124,0.00342644822712637
-0.0172,-0.1118,0.00312340417632959,-0.001913153723276537
-0.0172,-0.10319999999999997,-0.0016511706325802145,-0.0023265889846951168
-0.0172,-0.09459999999999999,-0.0007314437431454041,0.0015198509600001706
-0.0172,-0.086,0.00452618079283141,0.0017938581662450437
-0.0172,-0.07740000000000002,0.006314072511722421,-0.0032911161053829933
-0.0172,-0.06880000000000001,0.0028091603101441025,-0.007476180829327973
-0.0172,-0.06019999999999999,-0.0021591785361141785,-0.007219108626228299
-0.0172,-0.05159999999999999,-0.005513735533815342,-0.00429075766801646
-0.0172,-0.04300000000000001,-0.005687287007279114,-0.0003066859946821431
-0.0172,-0.034400000000000014,-0.0033880109277064636,0.003823035445328958
-0.0172,-0.02579999999999999,-0.0008117691132848577,0.00575194009272669
-0.0172,-0.017199999999999965,0.0008110628907736261,0.005193540613811538
-0.0172,-0.008599999999999969,0.0016557805898606802,0.005513468140031338
-0.0172,-2.7755575615628914e-17,0.0018858995958393708,0.007403806072744808
-0.0172,0.008600000000000038,0.00028086610403302965,0.007751843474716534
-0.0172,0.017199999999999993,-0.0024554182710770918,0.006391529192342063
-0.0172,0.02579999999999999,-0.005322594973058968,0.004752584090488814
-0.0172,0.034400000000000014,-0.006544073784854856,0.0019944765443532897
-0.0172,0.04299999999999998,-0.0044699677288892745,-0.002113077246644915
-0.0172,0.05160000000000002,-0.00025478165192517935,-0.003131050984867905
-0.0172,0.06019999999999999,0.0015037836041817314,0.0006432138809868782
-0.0172,0.06879999999999999,-0.0015446205497538204,0.0035539263306487105
-0.0172,0.07740000000000001,-0.00590649494047956,0.0005053033178095709
-0.0172,0.086,-0.004856629044330555,-0.005569806258270109
-0.0172,0.09460000000000002,0.002076428179475955,-0.007367338259173266
-0.0172,0.10320000000000001,0.00679849256014512,-0.002311855268404891
-0.0172,0.11179999999999998,0.003569464350546258,0.00378298686169796
-0.0172,0.12040000000000001,-0.0018593541133887152,0.0032777378591224257
-0.0172,0.129,-0.0014282975298518389,-0.0006431954911371314
-0.0172,0.1376,0.001351074748020085,0.0005622342193094118
-0.0172,0.1462,-0.0014918847626443513,0.0031107744783879154
-0.0172,0.15480000000000002,-0.0044696315648793394,-0.0012199537987703742
-0.0172,0.16340000000000002,0.0009045217485644062,-0.005856126726025828
-0.0172,0.172,0.006461004827875924,-0.0005641757370394416
-0.0172,0.1806,0.0018071412519575693,0.006265730362246147
-0.0172,0.1892,-0.005014302408445629,0.002615681734759863
-0.0172,0.19780000000000003,-0.0030397908973572468,-0.003555210191879521
-0.0172,0.20640000000000003,0.0012884427572425333,-0.0018645454002006116
-0.0172,0.21499999999999997,0.0002460304563889543,0.0009122950986786254
-0.0172,0.22360000000000002,0.00010640222496284325,-0.0012789114337681702
-0.0172,0.2322,0.0026438282466568993,-0.0005087896203531543
-0.0172,0.24080000000000004,0.000173948034011518,0.003610862581705862
-0.0172,0.2494,-0.004247390921075706,0.0020412184155458877
-0.00860000000000001,-0.258,-0.00229753239224936,0.002053590435837909
-0.00860000000000001,-0.24940000000000004,0.002544182304208459,0.0024513144972753975
-0.00860000000000001,-0.2408,0.0022279846492956846,-0.00042001937503260896
-0.00860000000000001,-0.2322,0.00010494498058297761,-0.0005238238724413374
-0.00860000000000001,-0.2236,0.0007923154156396769,-0.0003595780452192904
-0.00860000000000001,-0.21500000000000002,-0.00008672801999976737,-0.001964736743955006
-0.00860000000000001,-0.20640000000000003,-0.0034105480021991916,0.00001692550723324423
-0.00860000000000001,-0.1978,-0.0018066994747794113,0.004628629839966878
-0.00860000000000001,-0.1892,0.004098665170875436,0.002988120942992876
-0.00860000000000001,-0.18059999999999998,0.004191704563570724,-0.004119584341634525
-0.00860000000000001,-0.172,-0.0020115773253203393,-0.005146673035724833
-0.00860000000000001,-0.16340000000000002,-0.0039354112054642435,0.0010058088744918047
-0.00860000000000001,-0.1548,0.0002505622205233415,0.0036226051069977823
-0.00860000000000001,-0.14620000000000002,0.0018176942910802102,0.000053789815712757055
-0.00860000000000001,-0.1376,-0.0015508559798089255,-0.0009696372882634507
-0.00860000000000001,-0.129,-0.0020891370868043138,0.0030827438808695715
-0.00860000000000001,-0.12040000000000002,0.002643757095234707,0.004022896996431321
-0.00860000000000001,-0.1118,0.005176889352135921,-0.0017716575171973059
-0.00860000000000001,-0.10319999999999997,0.0008109242857769301,-0.006861657842740133
-0.00860000000000001,-0.09459999999999999,-0.005665035001318783,-0.005144525736230027
-0.00860000000000001,-0.086,-0.006869506844621784,0.0006492547466861258
-0.00860000000000001,-0.07740000000000002,-0.003277258028799159,0.004117103246345839
-0.00860000000000001,-0.06880000000000001,0.0002817830738274287,0.003353231247886785
-0.00860000000000001,-0.06019999999999999,0.0010119718567032784,0.00004562851345945407
-0.00860000000000001,-0.05159999999999999,-0.0006805963212427758,-0.002632638012262757
-0.00860000000000001,-0.04300000000000001,-0.003298004790022413,-0.002812397723276212
-0.00860000000000001,-0.034400000000000014,-0.004980481800671322,-0.0008612551266504886
-0.00860000000000001,-0.02579999999999999,-0.005102507536570774,0.0005487461746002861
-0.00860000000000001,-0.017199999999999965,-0.004668797969274783,0.0005998124131723706
-0.00860000000000001,-0.008599999999999969,-0.004869780814485335,0.0004903917484731491
-0.00860000000000001,-2.7755575615628914e-17,-0.0044083584713323866,0.00006239413619867922
-0.00860000000000001,0.008600000000000038,-0.002961223113104839,-0.0012877534960207587
-0.00860000000000001,0.017199999999999993,-0.0014463541123259018,-0.0033468565403760512
-0.00860000000000001,0.02579999999999999,0.00004888252565661968,-0.004697215653936429
-0.00860000000000001,0.034400000000000014,0.003586650339986292,-0.00413961664790065
-0.00860000000000001,0.04299999999999998,0.007549743295245043,-0.0008050092095762081
-0.00860000000000001,0.05160000000000002,0.006874079543351162,0.004591933723888127
-0.00860000000000001,0.06019999999999999,0.0009527168015345184,0.0077468769290388135
-0.00860000000000001,0.06879999999999999,-0.004630794417614172,0.00505485575306491
-0.00860000000000001,0.07740000000000001,-0.0050019744244158715,-0.0005615758341395361
-0.00860000000000001,0.086,-0.001525467083204095,-0.002934921347184757
-0.00860000000000001,0.09460000000000002,0.0009553515084562586,-0.000497895904171094
-0.00860000000000001,0.10320000000000001,-0.0007737252479611669,0.0009421138109418793
-0.00860000000000001,0.11179999999999998,-0.0028707458362017112,-0.0021875794628837
-0.00860000000000001,0.12040000000000001,0.0006716617393450092,-0.005058513712149058
-0.00860000000000001,0.129,0.0065054885357287975,-0.0012697704414582865
-0.00860000000000001,0.1376,0.004915610457468004,0.005443389621075383
-0.00860000000000001,0.1462,-0.003328399175105844,0.005625410036037794
-0.00860000000000001,0.15480000000000002,-0.006008037100594924,-0.0009193527716687139
-0.00860000000000001,0.16340000000000002,-0.0007302144089856279,-0.0040867253418121665
-0.00860000000000001,0.172,0.0021347039186430444,-0.0009123858064602004
-0.00860000000000001,0.1806,-8.625891782174944e-6,0.0006562393112325429
-0.00860000000000001,0.1892,0.0003683383025453077,-0.0009105054432687601
-0.00860000000000001,0.19780000000000003,0.0027009219211530915,0.000775500985386023
-0.00860000000000001,0.20640000000000003,-0.00026703324875522314,0.003870449246090075
-0.00860000000000001,0.21499999999999997,-0.0043387936834458785,0.0005542407193540985
-0.00860000000000001,0.22360000000000002,-0.0009228684246983828,-0.004367645145509732
-0.00860000000000001,0.2322,0.003907435868024769,-0.0015506617915179049
-0.00860000000000001,0.24080000000000004,0.0007252622196698284,0.0039654418922888774
-0.00860000000000001,0.2494,-0.003671394223592773,0.0025277905287957735
0.,-0.258,-0.0016664078373265418,0.002953274501311498
0.,-0.24940000000000004,0.003910136334069625,0.0020270344129759005
0.,-0.2408,0.002503504855864144,-0.0032035330292607645
0.,-0.2322,-0.0033491559305410556,-0.0027947356788293374
0.,-0.2236,-0.0033593231901604664,0.002533859583353054
0.,-0.21500000000000002,0.001061339057867492,0.003238595456234839
0.,-0.20640000000000003,0.0021193247631967737,-0.0007165451140723375
0.,-0.1978,0.0006661189960612429,-0.0012402704511461854
0.,-0.1892,0.0012718298793497943,0.0003584235412094018
0.,-0.18059999999999998,0.001344239198996726,-0.0018316300545635955
0.,-0.172,-0.0025767391786431166,-0.0035750287082547466
0.,-0.16340000000000002,-0.005445277162664836,0.0010919840831535924
0.,-0.1548,-0.001177142954580924,0.006439879203904409
0.,-0.14620000000000002,0.005928628656493324,0.00347652013815628
0.,-0.1376,0.006285030041157897,-0.0036212028860232014
0.,-0.129,-0.0002297946693928887,-0.004792343793220455
0.,-0.12040000000000002,-0.004223440555693421,-0.00011660778286223935
0.,-0.1118,-0.0010866290655527223,0.0020716988338790984
0.,-0.10319999999999997,0.0020688603785209937,-0.0001971209453253796
0.,-0.09459999999999999,-0.0011357794888967028,-0.0018731496204792463
0.,-0.086,-0.0055567446010716965,0.00046659525121946406
0.,-0.07740000000000002,-0.00509851474795777,0.0049801304775836065
0.,-0.06880000000000001,-0.0009840514657366638,0.00780337741911677
0.,-0.06019999999999999,0.003085921494545971,0.007892788048693514
0.,-0.05159999999999999,0.0060411434474578135,0.004850059165911024
0.,-0.04300000000000001,0.0071686663515219936,0.0006107924935330792
0.,-0.034400000000000014,0.0054287299932213266,-0.00270140535630978
0.,-0.02579999999999999,0.003202360426663336,-0.004408535012012564
0.,-0.017199999999999965,0.0022103598732765317,-0.0050302375722334385
0.,-0.008599999999999969,0.0010550804395241917,-0.0055845871369809815
0.,-2.7755575615628914e-17,0.00004717651815587451,-0.0063184538815310425
0.,0.008600000000000038,0.0011739979696720976,-0.006476016710301618
0.,0.017199999999999993,0.0034459105372370434,-0.005324301518862235
0.,0.02579999999999999,0.0042761619421704585,-0.003309140744246605
0.,0.034400000000000014,0.004406362271090831,-0.0011131023242753812
0.,0.04299999999999998,0.0036735572715432137,0.00067429895268492
0.,0.05160000000000002,0.00027325090695746264,0.0015986857848704742
0.,0.06019999999999999,-0.0026694462500547814,-0.0001992227772330905
0.,0.06879999999999999,-0.000054893975824509425,-0.0037924127343312965
0.,0.07740000000000001,0.005956352934877379,-0.0034983108788639162
0.,0.086,0.006737154241322346,0.002804458723378242
0.,0.09460000000000002,0.0003660910708503003,0.008187009005976706
0.,0.10320000000000001,-0.0056387637024319275,0.004980128356030212
0.,0.11179999999999998,-0.005091248584463612,-0.002815188547646014
0.,0.12040000000000001,0.00023988090044102414,-0.004984701392711865
0.,0.129,0.003530505279545366,-0.000862783768450877
0.,0.1376,0.0014219125285191135,0.0013768205797562662
0.,0.1462,-0.001171348369421803,-0.00021815457261511358
0.,0.15480000000000002,0.00026055754875694366,-0.00021048184266053195
0.,0.16340000000000002,0.001152209229995273,0.0024326799939189906
0.,0.172,-0.0024902790993087684,0.0017186957647140197
0.,0.1806,-0.003812587718298136,-0.003193693504499487
0.,0.1892,0.0022354208467382634,-0.004589455506306602
0.,0.19780000000000003,0.0061507264480033285,0.0007754821069711111
0.,0.20640000000000003,0.0007838541060897553,0.004902196968836139
0.,0.21499999999999997,-0.0045666741850578325,0.0015214743044581417
0.,0.22360000000000002,-0.001790454310700823,-0.003287448390666056
0.,0.2322,0.002336183540427455,-0.0022255482384877312
0.,0.24080000000000004,0.0015141150067888918,0.0013007040533175383
0.,0.2494,0.00011594326607069431,0.0018129363057352182
0.008600000000000003,-0.258,0.000898554047890139,0.00172370340996363
0.008600000000000003,-0.24940000000000004,0.0034510523317468258,0.00038723706904788505
0.008600000000000003,-0.2408,-0.00025720244998222053,-0.004730843477501993
0.008600000000000003,-0.2322,-0.005387795990571543,-0.0032778580502488518
0.008600000000000003,-0.2236,-0.0023830628762145107,0.004567465978078898
0.008600000000000003,-0.21500000000000002,0.004290461760135728,0.005036851973694782
0.008600000000000003,-0.20640000000000003,0.004717021501959358,-0.003758270758693829
0.008600000000000003,-0.1978,-0.0009421687143091962,-0.006355898106190576
0.008600000000000003,-0.1892,-0.004304942979555334,0.0008958626857265779
0.008600000000000003,-0.18059999999999998,-0.0015837930198854295,0.004299220819993106
0.008600000000000003,-0.172,0.0018991917716970697,-0.00010586403505509395
0.008600000000000003,-0.16340000000000002,0.0010819550355802244,-0.001626077845794166
0.008600000000000003,-0.1548,-0.0006827383558608586,0.0023777517125083544
0.008600000000000003,-0.14620000000000002,0.0017438693661614535,0.0016467452304056174
0.008600000000000003,-0.1376,0.0048827709501692755,-0.0041092635257772205
0.008600000000000003,-0.129,0.00004298805480199513,-0.005629305863785013
0.008600000000000003,-0.12040000000000002,-0.0067881982111551815,-0.0013640446393610422
0.008600000000000003,-0.1118,-0.004327883808957621,0.004522667108705049
0.008600000000000003,-0.10319999999999997,0.0030053176437933845,0.0069901072200864115
0.008600000000000003,-0.09459999999999999,0.006248760548729607,0.004044531770865505
0.008600000000000003,-0.086,0.005171027912588131,-0.0023225122496414183
0.008600000000000003,-0.07740000000000002,0.0033791082736903226,-0.005087371747491784
0.008600000000000003,-0.06880000000000001,-0.00011155763142163162,-0.0028068639691427146
0.008600000000000003,-0.06019999999999999,-0.002696762667228268,0.00024122565689386704
0.008600000000000003,-0.05159999999999999,-0.0003466098752683935,0.0014821099838967515
0.008600000000000003,-0.04300000000000001,0.0029523616451011493,0.0021032369630965587
0.008600000000000003,-0.034400000000000014,0.002860904015015104,0.002348403278670522
0.008600000000000003,-0.02579999999999999,0.002314673336787733,0.0015451136993645295
0.008600000000000003,-0.017199999999999965,0.0048506689087955985,0.0010999529670143702
0.008600000000000003,-0.008599999999999969,0.004651756592835202,0.0022133008680733477
0.008600000000000003,-2.7755575615628914e-17,0.0021279542639196917,0.003032445156481153
0.008600000000000003,0.008600000000000038,0.0013705759048478043,0.0034666900601511264
0.008600000000000003,0.017199999999999993,0.0014323840574265792,0.005017206009417011
0.008600000000000003,0.02579999999999999,-0.001691950973552254,0.006196944643612332
0.008600000000000003,0.034400000000000014,-0.005966637247115505,0.004611384306933647
0.008600000000000003,0.04299999999999998,-0.007580851971766819,0.00043145650598772295
0.008600000000000003,0.05160000000000002,-0.006666343207547511,-0.0037250504008919344
0.008600000000000003,0.06019999999999999,-0.0034956072641950833,-0.006799138464872337
0.008600000000000003,0.06879999999999999,0.0021861364094923415,-0.006813284301678004
0.008600000000000003,0.07740000000000001,0.006312541925726234,-0.0026415745300007237
0.008600000000000003,0.086,0.004586953920867945,0.00286636580670266
0.008600000000000003,0.09460000000000002,-0.00015017409409641882,0.0037670878603853026
0.008600000000000003,0.10320000000000001,-0.0010951318816858045,0.00033665645072582424
0.008600000000000003,0.11179999999999998,0.000988863901175288,-0.00066207506111648
0.008600000000000003,0.12040000000000001,0.00036583194778572333,0.0031209319563199876
0.008600000000000003,0.129,-0.003933225475190205,0.003800003487131924
0.008600000000000003,0.1376,-0.005546941258889771,-0.002573629145492094
0.008600000000000003,0.1462,0.00021914960228912078,-0.0073110061999643065
0.008600000000000003,0.15480000000000002,0.0066652198852064975,-0.002276757146545913
0.008600000000000003,0.16340000000000002,0.004427544834947496,0.005304073949053666
0.008600000000000003,0.172,-0.0031161431594244234,0.004590190066878753
0.008600000000000003,0.1806,-0.004528613942373273,-0.0013933885523580278
0.008600000000000003,0.1892,0.0003928810602447184,-0.0029808502863111035
0.008600000000000003,0.19780000000000003,0.0020862207051468218,-0.00011826222692261629
0.008600000000000003,0.20640000000000003,-0.00015875933572800504,0.00031064925442563445
0.008600000000000003,0.21499999999999997,0.00008744674254786411,-0.0010088170434810109
0.008600000000000003,0.22360000000000002,0.0014075994456540569,0.0003746296312284864
0.008600000000000003,0.2322,-0.0005677261478695823,0.0014395768028921435
0.008600000000000003,0.24080000000000004,-0.0015516188927118,-0.0012326457456543665
0.008600000000000003,0.2494,0.0013054600717975632,-0.002548125551428403
0.0172,-0.258,-0.0002662430686712157,-0.002306081652583996
0.0172,-0.24940000000000004,-0.0024596320071927397,0.000647531792882029
0.0172,-0.2408,0.00013368747226131465,0.0008855962718193772
0.0172,-0.2322,0.0011184887454716405,-0.0008769215125387654
0.0172,-0.2236,-0.0001619249895222013,0.00042738357323162876
0.0172,-0.21500000000000002,0.0008249944019356827,0.0015311237750014809
0.0172,-0.20640000000000003,0.0017890226448581796,-0.0018539503446922854
0.0172,-0.1978,-0.0018441271974859465,-0.0036690994454215368
0.0172,-0.1892,-0.004972210526751027,0.0014266731031551245
0.0172,-0.18059999999999998,-0.0006691627528344999,0.005979614383371135
0.0172,-0.172,0.006149830439928125,0.0020222617348487418
0.0172,-0.16340000000000002,0.004981479855990474,-0.005018187164580564
0.0172,-0.1548,-0.0030166632606505243,-0.005668164150476003
0.0172,-0.14620000000000002,-0.006504559892847428,0.00017412085590375336
0.0172,-0.1376,-0.002279810592440866,0.004456904922151069
0.0172,-0.129,0.0021665224471471805,0.0028673421145910356
0.0172,-0.12040000000000002,0.0018307696495818999,-0.0008447645844078507
0.0172,-0.1118,-0.00019994000597811412,-0.0013643172747236883
0.0172,-0.10319999999999997,0.00006794598951175002,0.0006140925077781597
0.0172,-0.09459999999999999,0.0022669327459394436,0.0011522860781018982
0.0172,-0.086,0.003929131441145872,-0.0015835043437259525
0.0172,-0.07740000000000002,0.0036603297731194087,-0.005502853411968705
0.0172,-0.06880000000000001,0.000248522546130572,-0.007735538841280857
0.0172,-0.06019999999999999,-0.004378444638115975,-0.007362269267926396
0.0172,-0.05159999999999999,-0.0072256013166244835,-0.004183598692847407
0.0172,-0.04300000000000001,-0.006913032364033897,-0.000626246380763919
0.0172,-0.034400000000000014,-0.0059378156851299544,0.0019693283998167225
0.0172,-0.02579999999999999,-0.0052982779056498655,0.003299083105501053
0.0172,-0.017199999999999965,-0.003636394240816155,0.00455666599229734
0.0172,-0.008599999999999969,-0.0017906630243578411,0.005136617678715988
0.0172,-2.7755575615628914e-17,-0.0012852366072341954,0.004940669273835796
0.0172,0.008600000000000038,-0.002301315951015303,0.004525031932009157
0.0172,0.017199999999999993,-0.0027853864942152815,0.0039015684530638575
0.0172,0.02579999999999999,-0.0029798206369597204,0.0026478777655981334
0.0172,0.034400000000000014,-0.003014674459602996,0.0006908498064104704
0.0172,0.04299999999999998,-0.002072811869774659,-0.0007395157611040357
0.0172,0.05160000000000002,0.000630642682410216,-0.0007779021940594123
0.0172,0.06019999999999999,0.002176628778308818,0.0012421451669744016
0.0172,0.06879999999999999,0.00004959226297259359,0.0038813631922113728
0.0172,0.07740000000000001,-0.004250549265597996,0.0035660617955420144
0.0172,0.086,-0.006063668782681347,-0.0012802124704656282
0.0172,0.09460000000000002,-0.0027683782657952818,-0.006553792186777997
0.0172,0.10320000000000001,0.003603709380523987,-0.006000511558260964
0.0172,0.11179999999999998,0.0068015979316641065,0.0003845475621851613
0.0172,0.12040000000000001,0.002574658484539385,0.005914450861279461
0.0172,0.129,-0.004254532612544001,0.004530513232482554
0.0172,0.1376,-0.00496833846712472,-0.0014945416366527852
0.0172,0.1462,0.0002782801115944253,-0.004097751807466015
0.0172,0.15480000000000002,0.0030987347554120416,-0.0007677579179021701
0.0172,0.16340000000000002,0.0006746434914417704,0.001851433290684614
0.0172,0.172,-0.0006564163512322503,0.00031105336331719533
0.0172,0.1806,0.0012359908125154592,-0.00008615643607633111
0.0172,0.1892,0.00030868878633933967,0.0024247497799955247
0.0172,0.19780000000000003,-0.0035647591017509755,0.0013374840016178052
0.0172,0.20640000000000003,-0.002574311935954551,-0.0036665130650799446
0.0172,0.21499999999999997,0.0033106986992902997,-0.0032396951295635087
0.0172,0.22360000000000002,0.003741194787208116,0.003386130582990978
0.0172,0.2322,-0.0027745097977686763,0.004432463491805163
0.0172,0.24080000000000004,-0.0048281399452375275,-0.002542758693486617
0.0172,0.2494,-0.00019949268965030383,-0.005791245027554618
0.025799999999999983,-0.258,-0.0024526175127705377,-0.004263552923519452
0.025799999999999983,-0.24940000000000004,-0.004518679778874329,0.0028862859817405905
0.025799999999999983,-0.2408,0.0024365520287855918,0.00518111878975196
0.025799999999999983,-0.2322,0.005987163493574885,-0.0006988323814078591
0.025799999999999983,-0.2236,-0.00009453915043704871,-0.004399834436832214
0.025799999999999983,-0.21500000000000002,-0.005064354884883048,-0.0005916680149891582
0.025799999999999983,-0.20640000000000003,-0.0016213770532792413,0.003638884470369941
0.025799999999999983,-0.1978,0.0024772639576683447,0.001974622456480572
0.025799999999999983,-0.1892,0.0014949144965379201,-0.0013994241124265284
0.025799999999999983,-0.18059999999999998,-0.00022010477267568346,-0.001122167764438716
0.025799999999999983,-0.172,0.0007427132256328312,0.000573742068869867
0.025799999999999983,-0.16340000000000002,0.001306811007308963,-0.0008250778275872723
0.025799999999999983,-0.1548,-0.0010806738938291185,-0.002804813287047145
0.025799999999999983,-0.14620000000000002,-0.0036171717334002374,-0.00009541653939607976
0.025799999999999983,-0.1376,-0.0024558679276840793,0.005138849550499869
0.025799999999999983,-0.129,0.0023244296972630136,0.005510289214059619
0.025799999999999983,-0.12040000000000002,0.005760211167560353,0.00010119543029700062
0.025799999999999983,-0.1118,0.0032833409157102434,-0.004988372403271735
0.025799999999999983,-0.10319999999999997,-0.0029239049699878103,-0.005308388217800256
0.025799999999999983,-0.09459999999999999,-0.0067222662217450565,-0.0017695848333395736
0.025799999999999983,-0.086,-0.005509319144737379,0.0027545565804735607
0.025799999999999983,-0.07740000000000002,-0.0019136148673092057,0.005927102701085343
0.025799999999999983,-0.06880000000000001,0.0010961828996021443,0.005304142764247568
0.025799999999999983,-0.06019999999999999,0.0025013069363793656,0.002084794276210598
0.025799999999999983,-0.05159999999999999,0.0023331960727970436,-0.0005601324361117229
0.025799999999999983,-0.04300000000000001,0.00138211206323472,-0.001679712863039712
