"k","fa/c"
1.78,0.07173385261437219
1.78,0.53312417374586
1.78,0.6014109993584762
1.78,0.7494457584894078
1.78,0.8376503473921283
1.78,1.0367546546873074
1.79,0.06852093621638246
1.79,0.5343121785134025
1.79,0.6004687506683712
1.79,0.7493431324584351
1.79,0.8375467996847304
1.79,1.0386926508346417
1.8,0.06530122313064848
1.8,0.5354764675245869
1.8,0.599538608191956
1.8,0.7492477221077666
1.8,0.8374451319237177
1.8,1.0405616957638968
1.81,0.062075070977928845
1.81,0.5366153734691529
1.81,0.5986222628921397
1.81,0.7491592021395697
1.81,0.8373457351201972
1.81,1.042357979061002
1.82,0.058842832105954576
1.82,0.5377270437242565
1.82,0.5977215904379635
1.82,0.7490772578445315
1.82,0.8372489874710126
1.82,1.0440778663371983
1.83,0.055604853930755094
1.83,0.538809418350299
1.83,0.5968386730968236
1.83,0.7490015857447355
1.83,0.8371552536390637
1.83,1.045717946033491
1.8399999999999999,0.05236147926559208
1.8399999999999999,0.5398602072271002
1.8399999999999999,0.5959758225004395
1.8399999999999999,0.7489318942357356
1.8399999999999999,0.8370648840195748
1.8399999999999999,1.0472750724980522
1.85,0.049113046637943976
1.85,0.5408768670917126
1.85,0.5951356025217021
1.85,0.74886790422479
1.85,0.8369782139986182
1.85,1.0487464028566673
1.8599999999999999,0.0458598905948671
1.8599999999999999,0.5418565796493324
1.8599999999999999,0.5943208510895307
1.8599999999999999,0.7488093497618775
1.8599999999999999,0.8368955632102536
1.8599999999999999,1.0501294253849733
1.87,0.04260234199890495
1.87,0.542796232462489
1.87,0.5935346992352767
1.87,0.7487559786599296
1.87,0.8368172347986543
1.87,1.051421977519802
1.88,0.0393407283135692
1.88,0.5436924049860895
1.88,0.5927805850019426
1.88,0.7487075531004475
1.88,0.8367435146915498
1.88,1.052622252286993
1.8900000000000001,0.03607537388108126
1.8900000000000001,0.544541362888212
1.8900000000000001,0.592062259075296
1.8900000000000001,0.7486638502206304
1.8900000000000001,0.8366746708912062
1.8900000000000001,1.05372879271076
1.9,0.032806600191338166
1.9,0.5453390646179828
1.9,0.5913837781746307
1.9,0.7486246626779501
1.9,0.836610952789125
1.9,1.0547404746153122
1.9100000000000001,0.029534726144228366
1.9100000000000001,0.5460811849273481
1.9100000000000001,0.5907494814955431
1.9100000000000001,0.7485897991881602
1.9100000000000001,0.8365525905103638
1.9100000000000001,1.0556564790329195
1.92,0.026260068305203627
1.92,0.5467631605121372
1.92,0.5901639450386309
1.92,0.7485590850327151
1.92,0.8364997942932705
1.92,1.0564762561030887
1.9300000000000002,0.022982941154935186
1.9300000000000002,0.5473802628043501
1.9300000000000002,0.58963190879153
1.9300000000000002,0.7485323625316751
1.9300000000000002,0.8364527539100444
1.9300000000000002,1.0571994828188278
1.94,0.019703657333849493
1.94,0.5479277018466773
1.94,0.5891581728327594
1.94,0.7485094914783251
1.94,0.8364116381332947
1.94,1.0578260172172183
1.9500000000000002,0.016422527881874253
1.9500000000000002,0.5484007627473073
1.9500000000000002,0.5887474608588384
1.9500000000000002,0.7484903495319473
1.9500000000000002,0.8363765942533546
1.9500000000000002,1.0583558516287253
1.96,0.013139862474696222
1.96,0.5487949722485735
1.96,0.5884042536007391
1.96,0.7484748325654538
1.96,0.836347747650675
1.96,1.0587890674286926
1.97,0.009855969655814745
1.97,0.5491062876234403
1.97,0.5881325999153159
1.97,0.7484628549648878
1.97,0.836325201427178
1.97,1.059125793430411
1.98,0.006571157066069466
1.98,0.5493312941856409
1.98,0.5879359192656569
1.98,0.7484543498782091
1.98,0.8363090360999069
1.98,1.0593661696822225
1.99,0.0032857316710457386
1.99,0.5494673925195229
1.99,0.5878168144840576
1.99,0.7484492694111423
1.99,0.8362993093597854
1.99,1.0595103180356713
2,9.507384562272095e-10
2,0.549512953818606
2,0.587776916428447
2,0.7484475847683554
2,0.8362960558976702
2,1.059558320476959
2.01,0.003285731673197596
2.01,0.5494674410572076
2.01,0.5878167594557328
2.01,0.7484492859232942
2.01,0.8362992864586755
2.01,1.05951031427115
2.02,0.006571157046881908
2.02,0.5493313910605802
2.02,0.5879358092791105
2.02,0.7484543825911177
2.02,0.8363089901143849
2.02,1.059366162182393
2.0300000000000002,0.009855969591839538
2.0300000000000002,0.5491064319659533
2.0300000000000002,0.5881324357091867
2.0300000000000002,0.7484629035602676
2.0300000000000002,0.8363251321954746
2.0300000000000002,1.059125782190357
2.04,0.01313986234303553
2.04,0.5487951625894125
2.04,0.5884040365125366
2.04,0.7484748967187931
2.04,0.8363476550315414
2.04,1.058789052519268
2.05,0.016422527659533396
2.05,0.5484009971167784
2.05,0.5887471927258524
2.05,0.7484904289132003
2.05,0.8363764781249535
2.05,1.0583558333084009
2.06,0.019703656998009106
2.06,0.547927977890202
2.06,0.5891578558765495
2.06,0.748509585752623
2.06,0.8364114983920329
2.06,1.0578259960409382
2.0700000000000003,0.022982940682975798
2.0700000000000003,0.5473805779015496
2.0700000000000003,0.5896315454989215
2.0700000000000003,0.748532471360061
2.0700000000000003,0.8364525904693138
2.0700000000000003,1.057199459738499
2.08,0.026260067674723317
2.08,0.5467635118887342
2.08,0.590163538049907
2.08,0.7485592080728836
2.08,0.8364996070821455
2.08,1.0564762325541537
2.09,0.029534725332954526
2.09,0.5460815697525753
2.09,0.5907490335071531
2.09,0.7485899360951987
2.09,0.8365523794722195
2.09,1.0556564570016183
2.1,0.03280659917725634
2.1,0.5453394800837125
2.1,0.5913832918602022
2.1,0.7486248131050899
2.1,0.8366107178802199
2.1,1.0547404566818823
2.1100000000000003,0.036075372642379665
2.1100000000000003,0.5445418062689701
2.1100000000000003,0.5920617370257834
2.1100000000000003,0.748664013819977
2.1100000000000003,0.8366744120792169
2.1100000000000003,1.0537287820649026
2.12,0.03934072682858565
2.12,0.5436928736812325
2.12,0.5927800296836326
2.12,0.7487077295237017
2.12,0.8367432319540576
2.12,1.0526222527135667
2.13,0.04260234024620695
2.13,0.5427967240230153
2.13,0.5935341129631815
2.13,0.748756167559084
2.13,0.8368169281216173
2.13,1.0514219933546025
2.14,0.045859888553363745
2.14,0.5418570917923033
2.14,0.5943202360132022
2.14,0.7488095507898941
2.14,0.8368952325864393
2.14,1.0501294614425896
2.1500000000000004,0.049113044286615684
2.1500000000000004,0.5408773977052012
2.1500000000000004,0.5951349606205294
2.1500000000000004,0.7488681170362277
2.1500000000000004,0.8369778594260382
2.1500000000000004,1.0487464643344742
2.16,0.05236147658376769
2.16,0.5398607543683185
2.16,0.5959751555858007
2.16,0.74893211848736
2.16,0.8370645054998813
2.16,1.0472751648621499
2.17,0.055604850897978286
2.17,0.5388099802390797
2.17,0.5968379828189031
2.17,0.7490018210960643
2.17,0.837154851175967
2.17,1.0457180748935293
2.1799999999999997,0.05884282870206508
2.1799999999999997,0.5377276187336157
2.1799999999999997,0.5977208782955042
2.1799999999999997,0.7490775039583426
2.1799999999999997,0.8372485610686884
2.1799999999999997,1.0440780373177185
2.19,0.06207506718304381
2.19,0.5366159601142396
2.19,0.5986215302438458
2.19,0.7491594586823511
2.19,0.8373452847817074
2.19,1.042358197676686
2.2,0.06530121892509975
2.2,0.5354770644509419
2.2,0.5995378562685935
2.2,0.7492479887501117
2.2,0.8374446576494362
2.2,1.040561967304979
2.21,0.0685209315809233
2.21,0.534312784485185
2.21,0.6004679805849337
2.21,0.7493434088753631
2.21,0.8375463014707906
2.21,1.038692980267819
2.2199999999999998,0.07173384752977492
2.2199999999999998,0.5331247876344679
2.2199999999999998,0.6014102121259833
2.2199999999999998,0.7494460443606454
2.2199999999999998,0.8376498252289021
2.2199999999999998,1.0367550465756667
2.23,0.07493960352197226
2.23,0.5319145766793579
2.23,0.602363023983532
2.23,0.7495562304563199
2.23,0.8377548257905123
2.23,1.034752104110256
2.24,0.07813783030807629
2.24,0.5306835088910191
2.24,0.6033250344260352
2.24,0.7496743117239965
2.24,0.8378608885789488
2.24,1.0326881714616223
2.25,0.08132815225259947
2.25,0.5294328135061738
2.25,0.6042949895888893
2.25,0.7498006414063149
2.25,0.8379675882146111
2.25,1.0305673035007814
2.26,0.0845101869301006
2.26,0.5281636075550469
2.26,0.605271747833769
2.26,0.7499355808047411
2.26,0.8380744891171377
2.26,1.0283935510684281
2.27,0.08768354470351353
2.27,0.5268769101098085
2.27,0.6062542657118959
2.27,0.7500794986665515
2.27,0.8381811460634787
2.27,1.0261709256959652
2.2800000000000002,0.09084782828256949
2.2800000000000002,0.5255736550571991
2.2800000000000002,0.6072415854301848
2.2800000000000002,0.7502327705818015
2.2800000000000002,0.8382871046963952
2.2800000000000002,1.023903369845238
2.29,0.09400263226171739
2.29,0.5242547025174086
2.29,0.6082328237010173
2.29,0.7503957783905594
2.29,0.8383919019779735
2.29,1.0215947327837063
2.3,0.09714754263589628
2.3,0.5229208490378484
2.3,0.6092271618500198
2.3,0.7505689096003427
2.3,0.8384950665830597
2.3,1.019248751920308
2.31,0.10028213629275445
2.31,0.5215728366893856
2.31,0.6102238370574945
2.31,0.7507525568131798
2.31,0.8385961192276542
2.31,1.0168690392173962
2.3200000000000003,0.10340598047997951
2.3200000000000003,0.5202113611869196
2.3200000000000003,0.6112221346150486
2.3200000000000003,0.750947117161348
2.3200000000000003,0.8386945729275912
2.3200000000000003,1.0144590721592857
2.33,0.1065186322461464
2.33,0.5188370791478434
2.33,0.6122213810874709
2.33,0.7511529917503781
2.33,0.8387899331830655
2.33,1.0120221886878467
2.34,0.10961963785347734
2.34,0.5174506145924154
2.34,0.6132209382796542
2.34,0.7513705851075532
2.34,0.8388816980848467
2.34,1.0095615854961615
2.35,0.11270853216098292
2.35,0.5160525647801121
2.35,0.6142201979184503
2.35,0.7516003046337302
2.35,0.8389693583382584
2.35,1.0070803904721755
2.3600000000000003,0.11578483797594975
2.3600000000000003,0.5146435054663389
