"Layer","ky(2π/a)","Frequency(GHz)","Abs[R]","Arg[R]"
1,0.11,8.65,0.78684134360111,-0.15952110570226372
1,0.11,8.700000000000001,0.7831340734510279,-0.1082020618741118
1,0.11,8.75,0.77903278878363,-0.05515857898884852
1,0.11,8.8,0.7745010652026245,-0.00022336723767023427
1,0.11,8.850000000000001,0.7694996335281779,0.05679158827496245
1,0.11,8.9,0.7639863689883478,0.11609696589399192
1,0.11,8.950000000000001,0.757916380612004,0.17793105228060033
1,0.11,9.,0.7512422492112647,0.24256339608446564
1,0.11,9.05,0.7439145078569176,0.310299875332712
1,0.11,9.100000000000001,0.7358824885808876,0.3814883774294273
1,0.11,9.15,0.7270957130942254,0.45652519543830605
1,0.11,9.200000000000001,0.7175060745387456,0.5358622034802699
1,0.11,9.25,0.7070711413995059,0.6200146416000636
1,0.11,9.3,0.6957590200636999,0.7095692242168935
1,0.11,9.350000000000001,0.6835553291431499,0.8051919312742088
1,0.11,9.4,0.6704729405427187,0.9076343416904911
1,0.11,9.450000000000001,0.656565194782666,1.0177363037130098
1,0.11,9.5,0.6419432023162174,1.1364214078828088
1,0.11,9.55,0.6267974361785472,1.2646794066822156
1,0.11,9.600000000000001,0.6114228626736165,1.4035266618833349
1,0.11,9.65,0.5962450058491057,1.553932307695909
1,0.11,9.700000000000001,0.581841270450971,1.7166955904237526
1,0.11,9.75,0.5689476970688958,1.8922630214891276
1,0.11,9.8,0.5584372390877957,2.0804891734265065
1,0.11,9.850000000000001,0.5512548593890125,2.2803789122053457
1,0.11,9.9,0.548302375519202,2.489897286892246
1,0.11,9.950000000000001,0.550285395045153,2.70596673363349
1,0.11,10.,0.5575609796246506,2.924739580543408
1,0.11,10.05,0.5700403301521745,-3.1410698674394943
1,0.11,10.100000000000001,0.587187784273481,-2.9288521640879988
1,0.11,10.15,0.6081177386000182,-2.7247621347808657
1,0.11,10.200000000000001,0.631751093390427,-2.530786638951154
1,0.11,10.25,0.6569780232245216,-2.3479804411995646
1,0.11,10.3,0.682786438793273,-2.176654845083734
1,0.11,10.350000000000001,0.7083394002877434,-2.0166004446037458
1,0.11,10.4,0.7330044460983849,-1.8672819532121316
1,0.11,10.450000000000001,0.7563477401301599,-1.7279840114121137
1,0.11,10.5,0.7781076969160503,-1.5979102788730823
1,0.11,10.55,0.7981601380675435,-1.4762464359296703
1,0.11,10.600000000000001,0.816483085556584,-1.3621980931803064
1,0.11,10.65,0.8331256567889385,-1.2550121417508862
1,0.11,10.700000000000001,0.8481828924235622,-1.1539875069664278
1,0.11,10.75,0.8617766624828036,-1.0584792292799268
1,0.11,10.8,0.8740419703881501,-0.9678984045820973
1,0.11,10.850000000000001,0.8851176119589983,-0.8817095829626542
1,0.11,10.9,0.8951401599749617,-0.7994267474717164
1,0.11,10.950000000000001,0.9042403325443961,-0.7206084886334911
1,0.11,11.,0.912541015516563,-0.6448528239599887
1,0.11,11.05,0.9201563519315618,-0.571791948349697
1,0.11,11.100000000000001,0.927191479684752,-0.5010870096190003
1,0.11,11.15,0.9337426005061567,-0.4324230411132272
1,0.11,11.200000000000001,0.9398971465006157,-0.3655039728575184
1,0.11,11.25,0.9457338637270001,-0.3000477966457316
1,0.11,11.3,0.9513226313927363,-0.23578169971342178
1,0.11,11.350000000000001,0.9567238608919504,-0.17243719526922782
1,0.11,11.4,0.9619872478364774,-0.10974509280503425
1,0.11,11.450000000000001,0.9671496156231465,-0.04743024221146171
1,0.11,11.5,0.9722314657528833,0.014794007991573968
1,0.11,11.55,0.9772317212411803,0.07723163516764146
1,0.11,11.600000000000001,0.982119946340568,0.140209955572133
1,0.11,11.65,0.98682509797836,0.2040854048827469
1,0.11,11.700000000000001,0.9912196184499175,0.26924838253535943
1,0.11,11.75,0.9950975042677979,0.3361256393344417
1,0.11,11.8,0.9981451152011915,0.4051775976745257
1,0.11,11.850000000000001,0.9999043754279706,0.4768861998598208
1,0.11,11.9,0.9997304816799376,0.5517265395225512
1,0.11,11.950000000000001,0.9967515788801139,0.630112546627569
1,0.11,12.,0.9898474958295344,0.7123052435420901
1,0.12,8.,0.8143615499273035,-0.7205008953682911
1,0.12,8.05,0.8136199770162972,-0.6812479298075995
1,0.12,8.1,0.8127478778809576,-0.6413947189881424
1,0.12,8.15,0.8117366038315631,-0.6008880568967386
1,0.12,8.200000000000001,0.8105762962238657,-0.5596700502639679
1,0.12,8.25,0.8092557315212541,-0.5176776536084577
1,0.12,8.3,0.8077621667297868,-0.4748421540156891
1,0.12,8.35,0.8060811956620747,-0.43108858051857657
1,0.12,8.4,0.804196617127926,-0.3863350160886779
1,0.12,8.450000000000001,0.8020903097532097,-0.3404917965300669
1,0.12,8.5,0.7997421190608882,-0.29346058685109355
1,0.12,8.55,0.7971297591985887,-0.2451332722821772
1,0.12,8.600000000000001,0.7942287265013775,-0.1953906827891893
1,0.12,8.65,0.7910122243050356,-0.14410105369305296
1,0.12,8.700000000000001,0.7874511146731586,-0.0911182632362644
1,0.12,8.75,0.7835138881985437,-0.03627974656537096
1,0.12,8.8,0.7791666830659535,0.02059596099448402
1,0.12,8.850000000000001,0.7743733550426435,0.07971202938180082
1,0.12,8.9,0.7690956487979893,0.14129663875419501
1,0.12,8.950000000000001,0.7632935044922103,0.20560672740843308
1,0.12,9.,0.7569255828679593,0.27293232089510905
1,0.12,9.05,0.7499500976731718,0.3436013794961092
1,0.12,9.100000000000001,0.7423261109512449,0.41798523632149526
1,0.12,9.15,0.7340154780384402,0.4965044752293591
1,0.12,9.200000000000001,0.7249857012383072,0.5796351606040551
1,0.12,9.25,0.7152140413890097,0.6679149854530231
1,0.12,9.3,0.7046932971158446,0.7619487409195984
1,0.12,9.350000000000001,0.6934397486443937,0.8624119605304897
1,0.12,9.4,0.6815037842888328,0.9700509076294089
1,0.12,9.450000000000001,0.6689836193809232,1.0856759057758667
1,0.12,9.5,0.6560422143429492,1.2101435510475689
1,0.12,9.55,0.6429267462160833,1.344321391114212
1,0.12,9.600000000000001,0.6299886443421024,1.489026648472774
1,0.12,9.65,0.6177000566618074,1.6449299054999416
1,0.12,9.700000000000001,0.6066597538983446,1.8124173204815088
1,0.12,9.75,0.597578690215774,1.9914149654591515
1,0.12,9.8,0.5912347503318796,2.1811993442111186
1,0.12,9.850000000000001,0.5883905148793613,2.380246696335824
1,0.12,9.9,0.5896797681793059,2.586196108670911
1,0.12,9.950000000000001,0.5954858218295378,2.7959912451042217
1,0.12,10.,0.6058485421291364,3.006205925528456
1,0.12,10.05,0.6204350199658301,-3.069713462923408
1,0.12,10.100000000000001,0.6385872916054625,-2.868312300777334
1,0.12,10.15,0.6594307348008583,-2.674991113874363
1,0.12,10.200000000000001,0.6820069933659039,-2.491195876781978
1,0.12,10.25,0.7053947724501508,-2.3176752750118257
1,0.12,10.3,0.7287955289379868,-2.154624291511952
1,0.12,10.350000000000001,0.7515779919609141,-2.0018411920516983
1,0.12,10.4,0.7732875215597366,-1.8588649730418927
1,0.12,10.450000000000001,0.7936315688025521,-1.7250818709505809
1,0.12,10.5,0.8124525740004767,-1.599801790969104
1,0.12,10.55,0.8296970236176576,-1.4823102249722937
1,0.12,10.600000000000001,0.8453862123313817,-1.3719018382855293
1,0.12,10.65,0.8595914930942488,-1.2679009842847657
1,0.12,10.700000000000001,0.8724148755036218,-1.1696732214752041
1,0.12,10.75,0.883974736629956,-1.0766306793315408
1,0.12,10.8,0.8943958541943271,-0.988233390333255
1,0.12,10.850000000000001,0.9038028269484445,-0.903987979920471
1,0.12,10.9,0.9123160061075329,-0.8234447668039394
1,0.12,10.950000000000001,0.9200491823810291,-0.7461938925228874
1,0.12,11.,0.9271084542813748,-0.671860960914416
1,0.12,11.05,0.9335918155168242,-0.6001024796625599
1,0.12,11.100000000000001,0.9395891575577062,-0.5306012421570859
1,0.12,11.15,0.9451824353001911,-0.46306175647618303
1,0.12,11.200000000000001,0.9504458153940182,-0.3972057497673738
1,0.12,11.25,0.9554456682616757,-0.3327677480266522
1,0.12,11.3,0.9602402506664673,-0.26949064645284104
1,0.12,11.350000000000001,0.9648789333382712,-0.20712125781080215
1,0.12,11.4,0.9694007731583465,-0.14540576968845942
1,0.12,11.450000000000001,0.9738321806142987,-0.08408501639985494
1,0.12,11.5,0.9781833263759917,-0.02288960951653604
1,0.12,11.55,0.9824428130939734,0.03846507611431986
1,0.12,11.600000000000001,0.9865699752171663,0.1002838283871861
1,0.12,11.65,0.990483989774696,0.16289601501745765
1,0.12,11.700000000000001,0.994048823247631,0.2266586246031399
1,0.12,11.75,0.9970530106268172,0.29195637343899883
1,0.12,11.8,0.9991835837322388,0.35919630511878936
1,0.12,11.850000000000001,0.9999945704852602,0.4287926763329993
1,0.12,11.9,0.9988731000482494,0.5011361441281024
1,0.12,11.950000000000001,0.9950112124996381,0.5765391713094248
1,0.12,12.,0.9873997660522308,0.6551492022449773
1,0.13,8.,0.8178720395025129,-0.7196528224314545
1,0.13,8.05,0.8171742035820758,-0.6796066612743992
1,0.13,8.1,0.8163492169408874,-0.6389185627824727
1,0.13,8.15,0.8153890335293945,-0.5975318055003143
1,0.13,8.200000000000001,0.8142845012647607,-0.5553845346101676
1,0.13,8.25,0.8130252037913708,-0.5124092404274996
1,0.13,8.3,0.8115993032278922,-0.46853216463998903
1,0.13,8.35,0.8099933975039549,-0.423672659422626
1,0.13,8.4,0.8081923867495907,-0.37774242403069586
1,0.13,8.450000000000001,0.8061793553546258,-0.330644634578615
1,0.13,8.5,0.8039354744007755,-0.2822729387302814
1,0.13,8.55,0.8014399222649194,-0.2325102807434224
1,0.13,8.600000000000001,0.7986698304055312,-0.18122751602723414
1,0.13,8.65,0.7956002589240403,-0.1282818057885359
1,0.13,8.700000000000001,0.7922042110466214,-0.07351475406732631
1,0.13,8.75,0.7884526967421699,-0.0167502054803333
1,0.13,8.8,0.7843148621567744,0.042208258628330865
1,0.13,8.850000000000001,0.7797582189371267,0.10358024186833745
1,0.13,8.9,0.7747490064530577,0.16761185032498332
1,0.13,8.950000000000001,0.7692527471514158,0.23457945304559744
1,0.13,9.,0.763235081740875,0.3047938823489187
1,0.13,9.05,0.7566629916944531,0.37860502997514794
1,0.13,9.100000000000001,0.7495065676830324,0.45640676053685836
1,0.13,9.15,0.7417415277574797,0.5386419192176853
1,0.13,9.200000000000001,0.733352750727779,0.6258070473028993
1,0.13,9.25,0.724339135350286,0.7184562400551846
1,0.13,9.3,0.714720171115941,0.8172030379534165
1,0.13,9.350000000000001,0.7045445692076548,0.9227187993476673
1,0.13,9.4,0.6939012581052149,1.035725053822687
1,0.13,9.450000000000001,0.682932742662116,1.1569763679515708
1,0.13,9.5,0.6718502950806824,1.2872288414046285
1,0.13,9.55,0.6609494065357802,1.4271883712015656
1,0.13,9.600000000000001,0.6506224096970531,1.5774326114083765
1,0.13,9.65,0.6413631420653981,1.7383028709341315
1,0.13,9.700000000000001,0.6337565912872228,1.9097691978344722
1,0.13,9.75,0.628445861630101,2.091285039810675
1,0.13,9.8,0.6260714599788111,2.2816660321402997
1,0.13,9.850000000000001,0.6271855227921002,2.4790425030794525
1,0.13,9.9,0.6321553962436768,2.680932877175136
1,0.13,9.950000000000001,0.6410819035037567,2.8844533859996555
1,0.13,10.,0.6537598611110964,3.0866258845404095
1,0.13,10.05,0.6696970367263095,-2.998484820697358
1,0.13,10.100000000000001,0.6881871881980949,-2.8067800114889927
1,0.13,10.15,0.7084144119087358,-2.6231115062442534
1,0.13,10.200000000000001,0.7295593663301158,-2.448532608723257
1,0.13,10.25,0.7508838958187877,-2.2835579149442546
1,0.13,10.3,0.77178296042346,-2.1282756565369216
1,0.13,10.350000000000001,0.7918044038776243,-1.9824642789625502
1,0.13,10.4,0.8106440926818624,-1.845694659514215
1,0.13,10.450000000000001,0.8281260888294729,-1.7174114462921701
1,0.13,10.5,0.8441763956662138,-1.596993602977469
1,0.13,10.55,0.8587963122883098,-1.483797257014166
1,0.13,10.600000000000001,0.8720388523454675,-1.3771845519962465
1,0.13,10.65,0.8839896798040122,-1.2765420259846514
1,0.13,10.700000000000001,0.8947527317644803,-1.1812913557541522
1,0.13,10.75,0.9044399991154748,-1.0908947414831587
1,0.13,10.8,0.9131646653260298,-1.0048565812226036
1,0.13,10.850000000000001,0.9210367956819098,-0.9227227043473358
1,0.13,10.9,0.9281608368165509,-0.8440780373527774
1,0.13,10.950000000000001,0.9346343568476391,-0.7685433397401578
1,0.13,11.,0.9405475612641819,-0.6957713838398463
1,0.13,11.05,0.9459832704651812,-0.6254429147231997
1,0.13,11.100000000000001,0.9510171002668669,-0.5572625127250379
1,0.13,11.15,0.9557176826866813,-0.49095447795726693
1,0.13,11.200000000000001,0.9601467804455733,-0.4262587305304668
1,0.13,11.25,0.9643591836032879,-0.36292679874007255
1,0.13,11.3,0.9684022624921939,-0.30071778840299945
1,0.13,11.350000000000001,0.972315042565937,-0.23939435533586145
1,0.13,11.4,0.9761266290804692,-0.17871861185974344
1,0.13,11.450000000000001,0.9798537324519411,-0.11844794848197197
1,0.13,11.5,0.9834969852521156,-0.058330808453996116
1,0.13,11.55,0.9870356148589574,0.0018975219627682352
1,0.13,11.600000000000001,0.9904199205387582,0.06251873681519787
1,0.13,11.65,0.9935608738270645,0.12383472744933952
1,0.13,11.700000000000001,0.9963160899031993,0.18616879516517407
1,0.13,11.75,0.998471520375018,0.2498637694026172
1,0.13,11.8,0.9997186929331671,0.31527420716696036
1,0.13,11.850000000000001,0.9996286040325177,0.3827489854639774
1,0.13,11.9,0.9976259765062255,0.4525990308601867
1,0.13,11.950000000000001,0.9929722327436956,0.5250439469652596
1,0.13,12.,0.9847723234331883,0.6001319572264285
1,0.14,8.,0.8216825068114813,-0.7193318553348151
1,0.14,8.05,0.821034225839581,-0.6784442342934591
1,0.14,8.1,0.8202625494315829,-0.6368690914078282
1,0.14,8.15,0.8193600594366313,-0.5945459164618218
1,0.14,8.200000000000001,0.8183183567536537,-0.5514085852132667
1,0.14,8.25,0.817127904308744,-0.5073847750576852
1,0.14,8.3,0.8157778698886113,-0.46239529901065046
1,0.14,8.35,0.8142559837053701,-0.41635338628307045
1,0.14,8.4,0.812548405942686,-0.36916384661754154
1,0.14,8.450000000000001,0.810639619683124,-0.3207221340937374
1,0.14,8.5,0.8085123449892402,-0.2709132350046102
1,0.14,8.55,0.8061474834048669,-0.21961042378569937
1,0.14,8.600000000000001,0.8035240998252635,-0.16667379589136264
1,0.14,8.65,0.8006194514249576,-0.11194857761792826
1,0.14,8.700000000000001,0.7974090719323427,-0.05526316260828653
1,0.14,8.75,0.7938669334340611,0.0035731406700428084
1,0.14,8.8,0.7899657081164979,0.06477267246451587
1,0.14,8.850000000000001,0.7856771614346443,0.12857237483465908
1,0.14,8.9,0.7809727267965252,0.19523706205002142
1,0.14,8.950000000000001,0.7758243364319013,0.2650630522712822
1,0.14,9.,0.7702055861911157,0.33838210082425313
1,0.14,9.05,0.7640933686402467,0.4155654905535134
1,0.14,9.100000000000001,0.7574701327445195,0.49702809704330353
1,0.14,9.15,0.7503269693940102,0.5832320548561517
1,0.14,9.200000000000001,0.7426677709447206,0.6746894058954813
1,0.14,9.25,0.7345147350462072,0.7719628376798842
1,0.14,9.3,0.7259154730407666,0.8756630821044034
1,0.14,9.350000000000001,0.716951909823804,0.9864409075208597
1,0.14,9.4,0.707750932178828,1.1049709301109065
1,0.14,9.450000000000001,0.6984962956236777,1.2319234557910774
1,0.14,9.5,0.6894405550879641,1.3679200549510706
1,0.14,9.55,0.6809146106524665,1.5134686665743036
1,0.14,9.600000000000001,0.673331029286487,1.6688759540860636
1,0.14,9.65,0.66717590633955,1.8341397560706054
1,0.14,9.700000000000001,0.662983576719665,2.0088334693783123
1,0.14,9.75,0.6612902532171482,2.192006419797875
1,0.14,9.8,0.6625677912485635,2.3821348060870022
1,0.14,9.850000000000001,0.6671470347681986,2.5771580293498717
1,0.14,9.9,0.6751486147508562,2.774617485458969
1,0.14,9.950000000000001,0.6864424251166299,2.971880849637815
1,0.14,10.,0.7006511699840371,-3.116784583395453
1,0.14,10.05,0.7171994436696113,-2.927242129268961
1,0.14,10.100000000000001,0.7353945961183016,-2.7444474988615215
1,0.14,10.15,0.7545169845669479,-2.569651093173154
1,0.14,10.200000000000001,0.7738983893251103,-2.4036052733789104
1,0.14,10.25,0.7929755834828711,-2.246635288566216
1,0.14,10.3,0.8113159865305256,-2.098730372497048
1,0.14,10.350000000000001,0.828619723395479,-1.9596346550161419
1,0.14,10.4,0.8447058269007027,-1.8289268171327244
1,0.14,10.450000000000001,0.8594903815634006,-1.7060843774309844
1,0.14,10.5,0.8729626990885693,-1.5905325124199094
1,0.14,10.55,0.8851633284315387,-1.4816793146276366
1,0.14,10.600000000000001,0.8961657787485527,-1.3789399734401075
1,0.14,10.65,0.9060624514899621,-1.2817524265156686
1,0.14,10.700000000000001,0.9149544862997284,-1.1895866180586205
1,0.14,10.75,0.9229448726765863,-1.1019491578011247
1,0.14,10.8,0.9301340709811677,-1.0183848069765271
1,0.14,10.850000000000001,0.9366174694078687,-0.9384757808857903
1,0.14,10.9,0.9424840900513918,-0.8618396628799707
1,0.14,10.950000000000001,0.9478161082193106,-0.788126492103829
1,0.14,11.,0.9526888526691177,-0.7170153297350598
1,0.14,11.05,0.9571710359178238,-0.6482106053120352
1,0.14,11.100000000000001,0.961325056367512,-0.5814383782385478
1,0.14,11.15,0.9652072305986937,-0.5164426024301446
1,0.14,11.200000000000001,0.9688678557987151,-0.45298140038524043
1,0.14,11.25,0.9723510127520822,-0.39082340637126894
1,0.14,11.3,0.9756940032612684,-0.3297441316019827
1,0.14,11.350000000000001,0.9789262975321482,-0.2695223199899745
1,0.14,11.4,0.9820678352333916,-0.20993631646557048
1,0.14,11.450000000000001,0.9851264604100328,-0.1507604133045734
1,0.14,11.5,0.9880941999627363,-0.09176123729671136
1,0.14,11.55,0.9909420174763002,-0.032694381958313035
1,0.14,11.600000000000001,0.9936125633263702,0.02669852985682342
1,0.14,11.65,0.9960103920140593,0.08669163352365024
1,0.14,11.700000000000001,0.9979891131670725,0.1475746592830521
1,0.14,11.75,0.9993351569918872,0.20964913091473522
1,0.14,11.8,0.9997484533621445,0.2732186550743352
1,0.14,11.850000000000001,0.9988216627606752,0.33856986439238024
1,0.14,11.9,0.9960221373041866,0.4059397700434351
1,0.14,11.950000000000001,0.9906848116328422,0.4754649747592633
1,0.14,12.,0.9820294751177278,0.5471099471269526
1,0.15,8.,0.8257951888937112,-0.7195223081062537
1,0.15,8.05,0.8252028344595043,-0.6777406683355024
1,0.15,8.1,0.8244913043810711,-0.6352215051318016
1,0.15,8.15,0.8236538204852814,-0.5919001959342672
1,0.15,8.200000000000001,0.8226827742210238,-0.5477059857931549
1,0.15,8.25,0.8215695722213671,-0.5025613370601815
1,0.15,8.3,0.8203044818846231,-0.4563811973974361
1,0.15,8.35,0.8188764943506438,-0.40907217982169847
1,0.15,8.4,0.8172731978965173,-0.36053165164256834
1,0.15,8.450000000000001,0.8154806772695475,-0.31064670402007566
1,0.15,8.5,0.8134834478955304,-0.2592929613010649
1,0.15,8.55,0.8112644236005915,-0.2063332489839096
1,0.15,8.600000000000001,0.8088049400195327,-0.15161604177174184
1,0.15,8.65,0.806084835485695,-0.09497368857260285
1,0.15,8.700000000000001,0.8030826190374188,-0.03622039873855199
1,0.15,8.75,0.7997757354408798,0.024850057580155686
1,0.15,8.8,0.7961409636490262,0.08846693810741588
1,0.15,8.850000000000001,0.7921549943035138,0.15488539671536783
1,0.15,8.9,0.7877952329127157,0.22438964700819652
1,0.15,8.950000000000001,0.7830409146398418,0.2972962892687528
1,0.15,9.,0.7778746197170853,0.37395777249365747
1,0.15,9.05,0.7722843213480383,0.45476567107443944
1,0.15,9.100000000000001,0.7662661267470983,0.5401535216557013
1,0.15,9.15,0.7598278818258777,0.6305986044181545
1,0.15,9.200000000000001,0.7529938538925799,0.7266218394060613
1,0.15,9.25,0.745810662970167,0.8287845789611358
1,0.15,9.3,0.7383545706501722,0.9376805746701284
1,0.15,9.350000000000001,0.7307400413279678,1.0539207563484194
1,0.15,9.4,0.7231291309302924,1.178107898236861
1,0.15,9.450000000000001,0.7157406848852453,1.310797876881171
1,0.15,9.5,0.7088574271318598,1.4524444764906053
1,0.15,9.55,0.7028279960274776,1.6033263783246858
1,0.15,9.600000000000001,0.6980599530126335,1.7634586871608904
1,0.15,9.65,0.6949994827336204,1.9324981086035915
1,0.15,9.700000000000001,0.6940947788306724,2.109659241347799
1,0.15,9.75,0.695743703528821,2.293667308776094
1,0.15,9.8,0.7002323150212364,2.482773750682972
1,0.15,9.850000000000001,0.7076772534142948,2.674850562160634
1,0.15,9.9,0.7179883550587711,2.867557061903411
1,0.15,9.950000000000001,0.7308649013326608,3.05854722475653
1,0.15,10.,0.7458293578292557,-3.0375142430911906
1,0.15,10.05,0.7622904590771159,-2.8560573216852063
1,0.15,10.100000000000001,0.779618883173054,-2.681635246186292
1,0.15,10.15,0.797217388169626,-2.5151686194808773
1,0.15,10.200000000000001,0.8145723841378371,-2.3571675513929042
1,0.15,10.25,0.8312819202893805,-2.207797889740149
1,0.15,10.3,0.8470620337377895,-2.0669577118321496
1,0.15,10.350000000000001,0.8617374269462827,-1.934351173888719
1,0.15,10.4,0.8752233252147705,-1.8095526812114815
1,0.15,10.450000000000001,0.8875043278767715,-1.6920587778697371
1,0.15,10.5,0.8986141624746407,-1.581327749617449
1,0.15,10.55,0.9086184490752981,-1.4768083600412472
1,0.15,10.600000000000001,0.9176012183950063,-1.3779596143198136
1,0.15,10.65,0.9256550696668819,-1.2842635172316461
1,0.15,10.700000000000001,0.9328744384964142,-1.1952325532871682
1,0.15,10.75,0.9393513160687007,-1.110413321551428
1,0.15,10.8,0.9451727630438786,-1.0293875378121562
1,0.15,10.850000000000001,0.9504196725657567,-0.9517711894913415
1,0.15,10.9,0.9551663499097945,-0.8772125250259317
1,0.15,10.950000000000001,0.959480577708585,-0.8053893301070045
1,0.15,11.,0.9634239305726218,-0.7360057986534826
1,0.15,11.05,0.9670521712917044,-0.6687891838743669
1,0.15,11.100000000000001,0.9704156022035095,-0.603486392782299
1,0.15,11.15,0.973559281194525,-0.5398605807071246
1,0.15,11.200000000000001,0.976523027378259,-0.4776877803669768
1,0.15,11.25,0.9793411325988509,-0.4167535686384701
1,0.15,11.3,0.9820416966707677,-0.356849796158748
1,0.15,11.350000000000001,0.9846454793477701,-0.2977713263523094
1,0.15,11.4,0.9871641130024936,-0.23931282786490815
1,0.15,11.450000000000001,0.9895974883759558,-0.1812656298293075
1,0.15,11.5,0.9919300645710866,-0.1234147404938517
1,0.15,11.55,0.9941257687033367,-0.06553618315189576
1,0.15,11.600000000000001,0.9961211246630602,-0.007395054637545432
1,0.15,11.65,0.9978162015120821,0.05125515325835585
1,0.15,11.700000000000001,0.9990630740849148,0.11067098299190023
1,0.15,11.75,0.9996517833725902,0.1711136925497529
1,0.15,11.8,0.9992944841236742,0.23283805252974937
1,0.15,11.850000000000001,0.9976098380629573,0.29607237189480395
1,0.15,11.9,0.9941120389573803,0.36098647257739913
1,0.15,11.950000000000001,0.9882121740800404,0.42764476665171147
1,0.15,12.,0.9792433609680486,0.4959439993919954
1,0.16,8.,0.8302117217914958,-0.7202081649064223
1,0.16,8.05,0.8296821969887024,-0.6774751754819403
1,0.16,8.1,0.8290382982709544,-0.633949665903515
1,0.16,8.15,0.828273885257769,-0.5895624928584339
1,0.16,8.200000000000001,0.8273821644198043,-0.5442378528575582
1,0.16,8.25,0.8263555384941762,-0.4978925439610506
1,0.16,8.3,0.8251854640018812,-0.4504351332563206
1,0.16,8.35,0.8238623167738648,-0.40176505522093436
1,0.16,8.4,0.822375281121703,-0.35177161269615
1,0.16,8.450000000000001,0.8207122595648246,-0.3003328333471918
1,0.16,8.5,0.8188598243899868,-0.24731421302618906
1,0.16,8.55,0.8168032204882643,-0.19256726749796244
1,0.16,8.600000000000001,0.8145264237580019,-0.1359279239445856
1,0.16,8.65,0.8120122905473783,-0.07721466742571942
1,0.16,8.700000000000001,0.8092428028719192,-0.01622648313542396
1,0.16,8.75,0.8061994486477896,0.04725943067729337
1,0.16,8.8,0.8028637661521412,0.11349020425693455
1,0.16,8.850000000000001,0.7992181135334709,0.18274002638552697
1,0.16,8.9,0.7952467076322919,0.2553130157983087
1,0.16,8.950000000000001,0.7909370316276764,0.3315460831746361
1,0.16,9.,0.7862816988840577,0.4118116266244802
1,0.16,9.05,0.7812808995489394,0.4965196648298391
1,0.16,9.100000000000001,0.775945566389808,0.586118930318981
1,0.16,9.15,0.7703014078917421,0.6810961563249118
1,0.16,9.200000000000001,0.7643939154650565,0.7819724859449723
1,0.16,9.25,0.7582944019310706,0.8892954799291272
1,0.16,9.3,0.7521069505063758,1.0036248224333915
1,0.16,9.350000000000001,0.7459758601992427,1.1255093025704577
1,0.16,9.4,0.7400927144621814,1.25545249879314
1,0.16,9.450000000000001,0.7347015312356441,1.3938648915975567
1,0.16,9.5,0.7300996486781788,1.5410015500328453
1,0.16,9.55,0.7266312930228095,1.6968874811765284
1,0.16,9.600000000000001,0.7246705720532606,1.8612377237253692
1,0.16,9.65,0.7245916077350054,2.0333856442846474
1,0.16,9.700000000000001,0.7267262304334418,2.2122386000710366
1,0.16,9.75,0.7313140973617287,2.3962816397087514
1,0.16,9.8,0.7384550433167886,2.583643394993866
1,0.16,9.850000000000001,0.7480764452915223,2.7722230672109607
1,0.16,9.9,0.7599268273985331,2.9598584143754985
1,0.16,9.950000000000001,0.7736002326783518,-3.138684365031437
1,0.16,10.,0.7885864638706399,-2.9588219338440407
1,0.16,10.05,0.8043345783938423,-2.7851694700054392
1,0.16,10.100000000000001,0.8203144921309143,-2.618760868516337
1,0.16,10.15,0.8360646159239129,-2.460244836843773
1,0.16,10.200000000000001,0.8512197072436705,-2.309929423855395
1,0.16,10.25,0.8655193712448035,-2.167843805522178
1,0.16,10.3,0.8788017239400479,-2.0338042332314044
1,0.16,10.350000000000001,0.8909881385293521,-1.9074755618787904
1,0.16,10.4,0.9020644356142193,-1.7884238715454295
1,0.16,10.450000000000001,0.9120623416192558,-1.6761585962552785
1,0.16,10.5,0.9210434132004853,-1.57016450538837
1,0.16,10.55,0.9290863033109464,-1.4699247221301872
1,0.16,10.600000000000001,0.9362773947928039,-1.374936425151745
1,0.16,10.65,0.9427043709456321,-1.2847208011751174
1,0.16,10.700000000000001,0.9484521337421303,-1.1988287312561396
1,0.16,10.75,0.9536004593119699,-1.1168433480408289
1,0.16,10.8,0.9582228749095901,-1.0383804441724294
1,0.16,10.850000000000001,0.9623863361457289,-0.9630873915835385
1,0.16,10.9,0.9661513872059596,-0.8906411340184025
1,0.16,10.950000000000001,0.9695725759323023,-0.8207456015021619
1,0.16,11.,0.9726989549701388,-0.7531287980844615
1,0.16,11.05,0.9755745558387632,-0.6875397356450205
1,0.16,11.100000000000001,0.9782387479547107,-0.6237453237169059
1,0.16,11.15,0.9807264195482857,-0.5615272498850271
1,0.16,11.200000000000001,0.9830679172875086,-0.5006789418660402
1,0.16,11.25,0.9852886830771984,-0.4410025515793997
1,0.16,11.3,0.987408508166706,-0.3823059989086727
1,0.16,11.350000000000001,0.989440316037304,-0.3244001097106305
1,0.16,11.4,0.9913883255314236,-0.26709579466504624
1,0.16,11.450000000000001,0.9932454434831302,-0.21020140405368037
1,0.16,11.5,0.9949896557251237,-0.15352030873393732
1,0.16,11.55,0.9965791604283124,-0.09684895863460573
1,0.16,11.600000000000001,0.9979459569535818,-0.03997580833117077
1,0.16,11.65,0.9989876340575994,0.017318353086957054
1,0.16,11.700000000000001,0.999557242983112,0.07525761542375832
1,0.16,11.75,0.999451517083245,0.1340644348550337
1,0.16,11.8,0.9983984410043918,0.19394740999138893
