"k","fa/c"
2.6799999999999997,0.6758214005011759
2.6799999999999997,0.8196321992934025
2.6799999999999997,0.9049041237739561
2.6799999999999997,0.9898419750599373
2.69,0.22223651807053585
2.69,0.49469838205660155
2.69,0.6768423692789736
2.69,0.8192383708870049
2.69,0.9038919771156425
2.69,0.9892647652524307
2.7,0.2246503466036445
2.7,0.493266113579101
2.7,0.6778501938389215
2.7,0.8188441082905444
2.7,0.9028873137981293
2.7,0.9887187242746934
2.71,0.22701617967737062
2.71,0.4918509043048451
2.71,0.6788438035513938
2.71,0.8184497869954432
2.71,0.9018927256751447
2.71,0.9882024413834944
2.7199999999999998,0.22933215907261775
2.7199999999999998,0.4904544875018044
2.7199999999999998,0.6798220846616764
2.7199999999999998,0.8180558405633115
2.7199999999999998,0.9009107270391455
2.7199999999999998,0.9877145593692778
2.73,0.23159636175674184
2.73,0.4890786654579013
2.73,0.6807838806213065
2.73,0.8176627638824446
2.73,0.89994374560379
2.73,0.9872537794066301
2.74,0.23380680045487642
2.74,0.48772530893601707
2.74,0.6817279927848949
2.74,0.81727111594503
2.74,0.8989941149091739
2.74,0.9868188645870075
2.75,0.23596142484145927
2.75,0.4863963560029577
2.75,0.682653181521307
2.75,0.8168815220372494
2.75,0.89806406807345
2.75,0.986408642274496
2.76,0.23805812344381974
2.76,0.48509381014137193
2.76,0.6835581677903486
2.76,0.8164946752312767
2.76,0.8971557328111234
2.76,0.9860220054290252
2.77,0.2400947263539847
2.77,0.4838197375490393
2.77,0.6844416352374576
2.77,0.8161113370674876
2.77,0.8962711276383778
2.77,0.9856579130398098
2.7800000000000002,0.24206900884745317
2.7800000000000002,0.48257626352728217
2.7800000000000002,0.6853022328591056
2.7800000000000002,0.8157323373177054
2.7800000000000002,0.8954121591881473
2.7800000000000002,0.9853153898063619
2.79,0.24397869600840696
2.79,0.4813655678598598
2.79,0.6861385782903903
2.79,0.8153585727260597
2.79,0.8945806205608321
2.79,0.9849935251962726
2.8,0.24582146845765368
2.8,0.4801898790862125
2.8,0.6869492617632523
2.8,0.8149910046337782
2.8,0.8937781906397938
2.8,0.9846914719988831
2.81,0.2475949692739135
2.81,0.47905146757920464
2.81,0.6877328507786206
2.81,0.8146306554077603
2.81,0.8930064343029364
2.81,0.9844084444828175
2.8200000000000003,0.24929681218788152
2.8200000000000003,0.4779526373477133
2.8200000000000003,0.6884878955282034
2.8200000000000003,0.8142786036106399
2.8200000000000003,0.8922668034627917
2.8200000000000003,0.9841437162536001
2.83,0.2509245911139271
2.83,0.4768957165006575
2.83,0.6892129350913534
2.83,0.8139359778720671
2.83,0.8915606388669262
2.83,0.9838966178962582
2.84,0.25247589106192025
2.84,0.47588304632912026
2.84,0.6899065044191914
2.84,0.8136039494467319
2.84,0.8908891725885378
2.84,0.9836665344766055
2.85,0.2539483004456804
2.85,0.47491696899105856
2.85,0.6905671421019204
2.85,0.8132837234745051
2.85,0.8902535311337083
2.85,0.9834529029646487
2.8600000000000003,0.25533942477080707
2.8600000000000003,0.47399981381584044
2.8600000000000003,0.6911933988959112
2.8600000000000003,0.8129765289907397
2.8600000000000003,0.8896547390874606
2.8600000000000003,0.9832552096340993
2.87,0.25664690164597104
2.87,0.47313388228506087
2.87,0.6917838469650482
2.87,0.8126836077701894
2.87,0.8890937232159666
2.87,0.9830729874834385
2.88,0.2578684170165166
2.88,0.47232143179041813
2.88,0.6923370897662332
2.88,0.8124062021248193
2.88,0.888571316937165
2.88,0.9829058137163926
2.89,0.2590017224713198
2.89,0.4715646583185024
2.89,0.6928517724826538
2.89,0.8121455418131699
2.89,0.888088265067551
2.89,0.9827533073131265
2.9000000000000004,0.26004465342150507
2.9000000000000004,0.4708656782637224
2.9000000000000004,0.6933265928811911
2.9000000000000004,0.811902830255455
2.9000000000000004,0.8876452287491428
2.9000000000000004,0.9826151267176458
2.91,0.26099514789757705
2.91,0.4702265096229451
2.91,0.693760312443427
2.91,0.8116792302828231
2.91,0.8872427904580475
2.91,0.982490967662072
2.92,0.26185126566134004
2.92,0.46964905287581676
2.92,0.6941517675943647
2.92,0.8114758496796236
2.92,0.8868814589950907
2.92,0.982380561144299
2.9299999999999997,0.2626112072830453
2.9299999999999997,0.4691350719001481
2.9299999999999997,0.6944998808307586
2.9299999999999997,0.8112937268024214
2.9299999999999997,0.8865616743595989
2.9299999999999997,0.9822836715720353
2.94,0.26327333279733645
2.94,0.4686861753091727
2.94,0.6948036715333696
2.94,0.8111338165773877
2.94,0.8862838124099919
2.94,0.9822000950834827
2.95,0.2638361795248697
2.95,0.46830379862374105
2.95,0.6950622662360928
2.95,0.8109969771869676
2.95,0.8860481892192467
2.95,0.9821296580524445
2.96,0.2642984786346963
2.96,0.4679891877043087
2.96,0.6952749081210078
2.96,0.8108839577563365
2.96,0.8858550650393735
2.96,0.9820722157838444
2.9699999999999998,0.2646591700270833
2.9699999999999998,0.46774338386344244
2.9699999999999998,0.6954409655130886
2.9699999999999998,0.8107953873391148
2.9699999999999998,0.8857046477970505
2.9699999999999998,0.9820276514041215
2.98,0.264917415138522
2.98,0.46756721105677396
2.98,0.6955599391621021
2.98,0.8107317654798366
2.98,0.8855970960517948
2.98,0.9819958749497792
2.99,0.2650726073116064
2.99,0.46746126551005107
2.99,0.6956314681222235
2.99,0.8106934545980148
2.99,0.8855325213588019
2.99,0.9819768226563692
3,0.2651243794304555
3,0.4674259080813899
3,0.6956553340715548
3,0.8106806743959333
3,0.8855109899903147
3,0.9819704564496321
